word,stem,predicted,correct
wataponda,pond,pond,True
huponda,pond,pond,True
kuponda,pond,pond,True
kumponda,pond,pond,True
kuwaponda,pond,pond,True
ningeponda,pond,pond,True
ungeponda,pond,pond,True
angeponda,pond,pond,True
tungeponda,pond,pond,True
mngeponda,pond,pond,True
wangeponda,pond,pond,True
ningaliponda,pond,pond,True
ungaliponda,pond,pond,True
angaliponda,pond,pond,True
tungaliponda,pond,pond,True
mngaliponda,pond,pond,True
wangaliponda,pond,pond,True
niliyeponda,pond,pond,True
uliyeponda,pond,pond,True
aliyeponda,pond,pond,True
tuliyeponda,pond,pond,True
mliyeponda,pond,pond,True
waliyeponda,pond,pond,True
nilioponda,pond,pond,True
ulioponda,pond,pond,True
alioponda,pond,pond,True
tulioponda,pond,pond,True
mlioponda,pond,pond,True
walioponda,pond,pond,True
nilipoponda,pond,pond,True
ulipoponda,pond,pond,True
alipoponda,pond,pond,True
tulipoponda,pond,pond,True
mlipoponda,pond,pond,True
walipoponda,pond,pond,True
nijapoponda,pond,pond,True
ujapoponda,pond,pond,True
ajapoponda,pond,pond,True
tujapoponda,pond,pond,True
mjapoponda,pond,pond,True
wajapoponda,pond,pond,True
nisipoponda,pond,pond,True
usipoponda,pond,pond,True
asipoponda,pond,pond,True
tusipoponda,pond,pond,True
msipoponda,pond,pond,True
wasipoponda,pond,pond,True
nikiponda,pond,pond,True
ukiponda,pond,pond,True
akiponda,pond,pond,True
tukiponda,pond,pond,True
mkiponda,pond,pond,True
niliyaponda,pond,pond,True
uliyaponda,pond,pond,True
aliyaponda,pond,pond,True
tuliyaponda,pond,pond,True
mliyaponda,pond,pond,True
waliyaponda,pond,pond,True
wakiponda,pond,pond,True
nilichoponda,pond,pond,True
ulichoponda,pond,pond,True
alichoponda,pond,pond,True
tulichoponda,pond,pond,True
mlichoponda,pond,pond,True
walichoponda,pond,pond,True
yalioponda,pond,pond,True
kilichoponda,pond,pond,True
zilizoponda,pond,pond,True
inaponda,pond,pond,True
itaponda,pond,pond,True
iliponda,pond,iliponda,False
imeponda,pond,pond,True
ingeponda,pond,pond,True
ingaliponda,pond,pond,True
iliyeponda,pond,pond,True
ilioponda,pond,pond,True
iliyoponda,pond,pond,True
ilipoponda,pond,pond,True
ikiponda,pond,pond,True
ilichoponda,pond,pond,True
zinaponda,pond,pond,True
zitaponda,pond,pond,True
ziliponda,pond,ziliponda,False
zimeponda,pond,pond,True
zingeponda,pond,pond,True
zingaliponda,pond,pond,True
ziliyeponda,pond,pond,True
zilioponda,pond,pond,True
zilipoponda,pond,pond,True
zikiponda,pond,pond,True
yanaponda,pond,pond,True
yataponda,pond,pond,True
yaliponda,pond,yaliponda,False
yameponda,pond,pond,True
yangeponda,pond,pond,True
yangaliponda,pond,pond,True
yaliyeponda,pond,pond,True
yaliyoponda,pond,pond,True
yalipoponda,pond,pond,True
yakiponda,pond,pond,True
lililoponda,pond,pond,True
aliyoponda,pond,pond,True
liliponda,pond,liliponda,False
ninayeponda,pond,pond,True
nitayeponda,pond,pond,True
tunayeponda,pond,pond,True
tutayeponda,pond,pond,True
unayeponda,pond,pond,True
utayeponda,pond,pond,True
mnayeponda,pond,pond,True
mtayeponda,pond,pond,True
anayeponda,pond,pond,True
atayeponda,pond,pond,True
wanayeponda,pond,pond,True
watayeponda,pond,pond,True
pondeka,pond,pond,True
nilipondeka,pond,ndek,False
ninapondeka,pond,pond,True
nimepondeka,pond,pond,True
nitapondeka,pond,pond,True
tulipondeka,pond,ndek,False
tunapondeka,pond,pond,True
tumepondeka,pond,pond,True
tutapondeka,pond,pond,True
ulipondeka,pond,ndek,False
unapondeka,pond,pond,True
umepondeka,pond,pond,True
utapondeka,pond,pond,True
mlipondeka,pond,ndek,False
mnapondeka,pond,pond,True
mmepondeka,pond,pond,True
mtapondeka,pond,pond,True
alipondeka,pond,ndek,False
anapondeka,pond,pond,True
amepondeka,pond,pond,True
atapondeka,pond,pond,True
walipondeka,pond,ndek,False
wanapondeka,pond,pond,True
wamepondeka,pond,pond,True
watapondeka,pond,pond,True
hupondeka,pond,pond,True
kupondeka,pond,pond,True
kumpondeka,pond,pond,True
kuwapondeka,pond,pond,True
ningepondeka,pond,pond,True
ungepondeka,pond,pond,True
angepondeka,pond,pond,True
tungepondeka,pond,pond,True
mngepondeka,pond,pond,True
wangepondeka,pond,pond,True
ningalipondeka,pond,pond,True
ungalipondeka,pond,pond,True
angalipondeka,pond,pond,True
tungalipondeka,pond,pond,True
mngalipondeka,pond,pond,True
wangalipondeka,pond,pond,True
niliyepondeka,pond,pond,True
uliyepondeka,pond,pond,True
aliyepondeka,pond,pond,True
tuliyepondeka,pond,pond,True
mliyepondeka,pond,pond,True
waliyepondeka,pond,pond,True
niliopondeka,pond,pond,True
uliopondeka,pond,pond,True
aliopondeka,pond,pond,True
tuliopondeka,pond,pond,True
mliopondeka,pond,pond,True
waliopondeka,pond,pond,True
nilipopondeka,pond,pond,True
ulipopondeka,pond,pond,True
alipopondeka,pond,pond,True
tulipopondeka,pond,pond,True
mlipopondeka,pond,pond,True
walipopondeka,pond,pond,True
nijapopondeka,pond,pond,True
ujapopondeka,pond,pond,True
ajapopondeka,pond,pond,True
tujapopondeka,pond,pond,True
mjapopondeka,pond,pond,True
wajapopondeka,pond,pond,True
nisipopondeka,pond,pond,True
usipopondeka,pond,pond,True
asipopondeka,pond,pond,True
tusipopondeka,pond,pond,True
msipopondeka,pond,pond,True
wasipopondeka,pond,pond,True
nikipondeka,pond,pond,True
ukipondeka,pond,pond,True
akipondeka,pond,pond,True
tukipondeka,pond,pond,True
mkipondeka,pond,pond,True
niliyapondeka,pond,pond,True
uliyapondeka,pond,pond,True
aliyapondeka,pond,pond,True
tuliyapondeka,pond,pond,True
mliyapondeka,pond,pond,True
waliyapondeka,pond,pond,True
wakipondeka,pond,pond,True
nilichopondeka,pond,pond,True
ulichopondeka,pond,pond,True
alichopondeka,pond,pond,True
tulichopondeka,pond,pond,True
mlichopondeka,pond,pond,True
walichopondeka,pond,pond,True
yaliopondeka,pond,pond,True
kilichopondeka,pond,pond,True
zilizopondeka,pond,pond,True
inapondeka,pond,pond,True
itapondeka,pond,pond,True
ilipondeka,pond,ndek,False
imepondeka,pond,pond,True
ingepondeka,pond,pond,True
ingalipondeka,pond,pond,True
iliyepondeka,pond,pond,True
iliopondeka,pond,pond,True
iliyopondeka,pond,pond,True
ilipopondeka,pond,pond,True
ikipondeka,pond,pond,True
ilichopondeka,pond,pond,True
zinapondeka,pond,pond,True
zitapondeka,pond,pond,True
zilipondeka,pond,ndek,False
zimepondeka,pond,pond,True
zingepondeka,pond,pond,True
zingalipondeka,pond,pond,True
ziliyepondeka,pond,pond,True
ziliopondeka,pond,pond,True
zilipopondeka,pond,pond,True
zikipondeka,pond,pond,True
yanapondeka,pond,pond,True
yatapondeka,pond,pond,True
yalipondeka,pond,ndek,False
yamepondeka,pond,pond,True
yangepondeka,pond,pond,True
yangalipondeka,pond,pond,True
yaliyepondeka,pond,pond,True
yaliyopondeka,pond,pond,True
yalipopondeka,pond,pond,True
yakipondeka,pond,pond,True
lililopondeka,pond,pond,True
aliyopondeka,pond,pond,True
lilipondeka,pond,ndek,False
ninayepondeka,pond,pond,True
nitayepondeka,pond,pond,True
tunayepondeka,pond,pond,True
tutayepondeka,pond,pond,True
unayepondeka,pond,pond,True
utayepondeka,pond,pond,True
mnayepondeka,pond,pond,True
mtayepondeka,pond,pond,True
anayepondeka,pond,pond,True
atayepondeka,pond,pond,True
wanayepondeka,pond,pond,True
watayepondeka,pond,pond,True
pongeza,pongez,pong,False
nilipongeza,pongez,ngez,False
ninapongeza,pongez,pong,False
nimepongeza,pongez,pong,False
nitapongeza,pongez,pong,False
tulipongeza,pongez,ngez,False
tunapongeza,pongez,pong,False
tumepongeza,pongez,pong,False
tutapongeza,pongez,pong,False
ulipongeza,pongez,ngez,False
unapongeza,pongez,pong,False
umepongeza,pongez,pong,False
utapongeza,pongez,pong,False
mlipongeza,pongez,ngez,False
mnapongeza,pongez,pong,False
mmepongeza,pongez,pong,False
mtapongeza,pongez,pong,False
alipongeza,pongez,ngez,False
anapongeza,pongez,pong,False
amepongeza,pongez,pong,False
atapongeza,pongez,pong,False
walipongeza,pongez,ngez,False
wanapongeza,pongez,pong,False
wamepongeza,pongez,pong,False
watapongeza,pongez,pong,False
hupongeza,pongez,pong,False
kupongeza,pongez,pong,False
kumpongeza,pongez,pong,False
kuwapongeza,pongez,pong,False
ningepongeza,pongez,pong,False
ungepongeza,pongez,pong,False
angepongeza,pongez,pong,False
tungepongeza,pongez,pong,False
mngepongeza,pongez,pong,False
wangepongeza,pongez,pong,False
ningalipongeza,pongez,pong,False
ungalipongeza,pongez,pong,False
angalipongeza,pongez,pong,False
tungalipongeza,pongez,pong,False
mngalipongeza,pongez,pong,False
wangalipongeza,pongez,pong,False
niliyepongeza,pongez,pong,False
uliyepongeza,pongez,pong,False
aliyepongeza,pongez,pong,False
tuliyepongeza,pongez,pong,False
mliyepongeza,pongez,pong,False
waliyepongeza,pongez,pong,False
niliopongeza,pongez,pong,False
uliopongeza,pongez,pong,False
aliopongeza,pongez,pong,False
tuliopongeza,pongez,pong,False
mliopongeza,pongez,pong,False
waliopongeza,pongez,pong,False
nilipopongeza,pongez,pong,False
ulipopongeza,pongez,pong,False
alipopongeza,pongez,pong,False
tulipopongeza,pongez,pong,False
mlipopongeza,pongez,pong,False
walipopongeza,pongez,pong,False
nijapopongeza,pongez,pong,False
ujapopongeza,pongez,pong,False
ajapopongeza,pongez,pong,False
tujapopongeza,pongez,pong,False
mjapopongeza,pongez,pong,False
wajapopongeza,pongez,pong,False
nisipopongeza,pongez,pong,False
usipopongeza,pongez,pong,False
asipopongeza,pongez,pong,False
tusipopongeza,pongez,pong,False
msipopongeza,pongez,pong,False
wasipopongeza,pongez,pong,False
nikipongeza,pongez,pong,False
ukipongeza,pongez,pong,False
akipongeza,pongez,pong,False
tukipongeza,pongez,pong,False
mkipongeza,pongez,pong,False
niliyapongeza,pongez,pong,False
uliyapongeza,pongez,pong,False
aliyapongeza,pongez,pong,False
tuliyapongeza,pongez,pong,False
mliyapongeza,pongez,pong,False
waliyapongeza,pongez,pong,False
wakipongeza,pongez,pong,False
nilichopongeza,pongez,pong,False
ulichopongeza,pongez,pong,False
alichopongeza,pongez,pong,False
tulichopongeza,pongez,pong,False
mlichopongeza,pongez,pong,False
walichopongeza,pongez,pong,False
yaliopongeza,pongez,pong,False
kilichopongeza,pongez,pong,False
zilizopongeza,pongez,pong,False
inapongeza,pongez,pong,False
itapongeza,pongez,pong,False
ilipongeza,pongez,ngez,False
imepongeza,pongez,pong,False
ingepongeza,pongez,pong,False
ingalipongeza,pongez,pong,False
iliyepongeza,pongez,pong,False
iliopongeza,pongez,pong,False
iliyopongeza,pongez,pong,False
ilipopongeza,pongez,pong,False
ikipongeza,pongez,pong,False
ilichopongeza,pongez,pong,False
zinapongeza,pongez,pong,False
zitapongeza,pongez,pong,False
zilipongeza,pongez,ngez,False
zimepongeza,pongez,pong,False
zingepongeza,pongez,pong,False
zingalipongeza,pongez,pong,False
ziliyepongeza,pongez,pong,False
ziliopongeza,pongez,pong,False
zilipopongeza,pongez,pong,False
zikipongeza,pongez,pong,False
yanapongeza,pongez,pong,False
yatapongeza,pongez,pong,False
yalipongeza,pongez,ngez,False
yamepongeza,pongez,pong,False
yangepongeza,pongez,pong,False
yangalipongeza,pongez,pong,False
yaliyepongeza,pongez,pong,False
yaliyopongeza,pongez,pong,False
yalipopongeza,pongez,pong,False
yakipongeza,pongez,pong,False
lililopongeza,pongez,pong,False
aliyopongeza,pongez,pong,False
lilipongeza,pongez,ngez,False
ninayepongeza,pongez,pong,False
nitayepongeza,pongez,pong,False
tunayepongeza,pongez,pong,False
tutayepongeza,pongez,pong,False
unayepongeza,pongez,pong,False
utayepongeza,pongez,pong,False
mnayepongeza,pongez,pong,False
mtayepongeza,pongez,pong,False
anayepongeza,pongez,pong,False
atayepongeza,pongez,pong,False
wanayepongeza,pongez,pong,False
watayepongeza,pongez,pong,False
ponyoka,ponyok,ponyok,True
niliponyoka,ponyok,nyok,False
ninaponyoka,ponyok,ponyok,True
nimeponyoka,ponyok,ponyok,True
nitaponyoka,ponyok,ponyok,True
tuliponyoka,ponyok,nyok,False
tunaponyoka,ponyok,ponyok,True
tumeponyoka,ponyok,ponyok,True
tutaponyoka,ponyok,ponyok,True
uliponyoka,ponyok,nyok,False
unaponyoka,ponyok,ponyok,True
umeponyoka,ponyok,ponyok,True
utaponyoka,ponyok,ponyok,True
mliponyoka,ponyok,nyok,False
mnaponyoka,ponyok,ponyok,True
mmeponyoka,ponyok,ponyok,True
mtaponyoka,ponyok,ponyok,True
aliponyoka,ponyok,nyok,False
anaponyoka,ponyok,ponyok,True
ameponyoka,ponyok,ponyok,True
ataponyoka,ponyok,ponyok,True
waliponyoka,ponyok,nyok,False
wanaponyoka,ponyok,ponyok,True
wameponyoka,ponyok,ponyok,True
wataponyoka,ponyok,ponyok,True
huponyoka,ponyok,ponyok,True
kuponyoka,ponyok,ponyok,True
kumponyoka,ponyok,ponyok,True
kuwaponyoka,ponyok,ponyok,True
ningeponyoka,ponyok,ponyok,True
ungeponyoka,ponyok,ponyok,True
angeponyoka,ponyok,ponyok,True
tungeponyoka,ponyok,ponyok,True
mngeponyoka,ponyok,ponyok,True
wangeponyoka,ponyok,ponyok,True
ningaliponyoka,ponyok,ponyok,True
ungaliponyoka,ponyok,ponyok,True
angaliponyoka,ponyok,ponyok,True
tungaliponyoka,ponyok,ponyok,True
mngaliponyoka,ponyok,ponyok,True
wangaliponyoka,ponyok,ponyok,True
niliyeponyoka,ponyok,ponyok,True
uliyeponyoka,ponyok,ponyok,True
aliyeponyoka,ponyok,ponyok,True
tuliyeponyoka,ponyok,ponyok,True
mliyeponyoka,ponyok,ponyok,True
waliyeponyoka,ponyok,ponyok,True
nilioponyoka,ponyok,ponyok,True
ulioponyoka,ponyok,ponyok,True
alioponyoka,ponyok,ponyok,True
tulioponyoka,ponyok,ponyok,True
mlioponyoka,ponyok,ponyok,True
walioponyoka,ponyok,ponyok,True
nilipoponyoka,ponyok,ponyok,True
ulipoponyoka,ponyok,ponyok,True
alipoponyoka,ponyok,ponyok,True
tulipoponyoka,ponyok,ponyok,True
mlipoponyoka,ponyok,ponyok,True
walipoponyoka,ponyok,ponyok,True
nijapoponyoka,ponyok,ponyok,True
ujapoponyoka,ponyok,ponyok,True
ajapoponyoka,ponyok,ponyok,True
tujapoponyoka,ponyok,ponyok,True
mjapoponyoka,ponyok,ponyok,True
wajapoponyoka,ponyok,ponyok,True
nisipoponyoka,ponyok,ponyok,True
usipoponyoka,ponyok,ponyok,True
asipoponyoka,ponyok,ponyok,True
tusipoponyoka,ponyok,ponyok,True
msipoponyoka,ponyok,ponyok,True
wasipoponyoka,ponyok,ponyok,True
nikiponyoka,ponyok,ponyok,True
ukiponyoka,ponyok,ponyok,True
akiponyoka,ponyok,ponyok,True
tukiponyoka,ponyok,ponyok,True
mkiponyoka,ponyok,ponyok,True
niliyaponyoka,ponyok,ponyok,True
uliyaponyoka,ponyok,ponyok,True
aliyaponyoka,ponyok,ponyok,True
tuliyaponyoka,ponyok,ponyok,True
mliyaponyoka,ponyok,ponyok,True
waliyaponyoka,ponyok,ponyok,True
wakiponyoka,ponyok,ponyok,True
nilichoponyoka,ponyok,ponyok,True
ulichoponyoka,ponyok,ponyok,True
alichoponyoka,ponyok,ponyok,True
tulichoponyoka,ponyok,ponyok,True
mlichoponyoka,ponyok,ponyok,True
walichoponyoka,ponyok,ponyok,True
yalioponyoka,ponyok,ponyok,True
kilichoponyoka,ponyok,ponyok,True
zilizoponyoka,ponyok,ponyok,True
inaponyoka,ponyok,ponyok,True
itaponyoka,ponyok,ponyok,True
iliponyoka,ponyok,nyok,False
imeponyoka,ponyok,ponyok,True
ingeponyoka,ponyok,ponyok,True
ingaliponyoka,ponyok,ponyok,True
iliyeponyoka,ponyok,ponyok,True
ilioponyoka,ponyok,ponyok,True
iliyoponyoka,ponyok,ponyok,True
ilipoponyoka,ponyok,ponyok,True
ikiponyoka,ponyok,ponyok,True
ilichoponyoka,ponyok,ponyok,True
zinaponyoka,ponyok,ponyok,True
zitaponyoka,ponyok,ponyok,True
ziliponyoka,ponyok,nyok,False
zimeponyoka,ponyok,ponyok,True
zingeponyoka,ponyok,ponyok,True
zingaliponyoka,ponyok,ponyok,True
ziliyeponyoka,ponyok,ponyok,True
zilioponyoka,ponyok,ponyok,True
zilipoponyoka,ponyok,ponyok,True
zikiponyoka,ponyok,ponyok,True
yanaponyoka,ponyok,ponyok,True
yataponyoka,ponyok,ponyok,True
yaliponyoka,ponyok,nyok,False
yameponyoka,ponyok,ponyok,True
yangeponyoka,ponyok,ponyok,True
yangaliponyoka,ponyok,ponyok,True
yaliyeponyoka,ponyok,ponyok,True
yaliyoponyoka,ponyok,ponyok,True
yalipoponyoka,ponyok,ponyok,True
yakiponyoka,ponyok,ponyok,True
lililoponyoka,ponyok,ponyok,True
aliyoponyoka,ponyok,ponyok,True
liliponyoka,ponyok,nyok,False
ninayeponyoka,ponyok,ponyok,True
nitayeponyoka,ponyok,ponyok,True
tunayeponyoka,ponyok,ponyok,True
tutayeponyoka,ponyok,ponyok,True
unayeponyoka,ponyok,ponyok,True
utayeponyoka,ponyok,ponyok,True
mnayeponyoka,ponyok,ponyok,True
mtayeponyoka,ponyok,ponyok,True
anayeponyoka,ponyok,ponyok,True
atayeponyoka,ponyok,ponyok,True
wanayeponyoka,ponyok,ponyok,True
watayeponyoka,ponyok,ponyok,True
puliza,puliz,puliz,True
nilipuliza,puliz,puliz,True
ninapuliza,puliz,puliz,True
nimepuliza,puliz,puliz,True
nitapuliza,puliz,puliz,True
tulipuliza,puliz,puliz,True
tunapuliza,puliz,puliz,True
tumepuliza,puliz,puliz,True
tutapuliza,puliz,puliz,True
ulipuliza,puliz,puliz,True
unapuliza,puliz,puliz,True
umepuliza,puliz,puliz,True
utapuliza,puliz,puliz,True
mlipuliza,puliz,puliz,True
mnapuliza,puliz,puliz,True
mmepuliza,puliz,puliz,True
mtapuliza,puliz,puliz,True
alipuliza,puliz,puliz,True
anapuliza,puliz,puliz,True
amepuliza,puliz,puliz,True
atapuliza,puliz,puliz,True
walipuliza,puliz,puliz,True
wanapuliza,puliz,puliz,True
wamepuliza,puliz,puliz,True
watapuliza,puliz,puliz,True
hupuliza,puliz,puliz,True
kupuliza,puliz,puliz,True
kumpuliza,puliz,puliz,True
kuwapuliza,puliz,puliz,True
ningepuliza,puliz,puliz,True
ungepuliza,puliz,puliz,True
angepuliza,puliz,puliz,True
tungepuliza,puliz,puliz,True
mngepuliza,puliz,puliz,True
wangepuliza,puliz,puliz,True
ningalipuliza,puliz,puliz,True
ungalipuliza,puliz,puliz,True
angalipuliza,puliz,puliz,True
tungalipuliza,puliz,puliz,True
mngalipuliza,puliz,puliz,True
wangalipuliza,puliz,puliz,True
niliyepuliza,puliz,puliz,True
uliyepuliza,puliz,puliz,True
aliyepuliza,puliz,puliz,True
tuliyepuliza,puliz,puliz,True
mliyepuliza,puliz,puliz,True
waliyepuliza,puliz,puliz,True
niliopuliza,puliz,puliz,True
uliopuliza,puliz,puliz,True
aliopuliza,puliz,puliz,True
tuliopuliza,puliz,puliz,True
mliopuliza,puliz,puliz,True
waliopuliza,puliz,puliz,True
nilipopuliza,puliz,puliz,True
ulipopuliza,puliz,puliz,True
alipopuliza,puliz,puliz,True
tulipopuliza,puliz,puliz,True
mlipopuliza,puliz,puliz,True
walipopuliza,puliz,puliz,True
nijapopuliza,puliz,puliz,True
ujapopuliza,puliz,puliz,True
ajapopuliza,puliz,puliz,True
tujapopuliza,puliz,puliz,True
mjapopuliza,puliz,puliz,True
wajapopuliza,puliz,puliz,True
nisipopuliza,puliz,puliz,True
usipopuliza,puliz,puliz,True
asipopuliza,puliz,puliz,True
tusipopuliza,puliz,puliz,True
msipopuliza,puliz,puliz,True
wasipopuliza,puliz,puliz,True
nikipuliza,puliz,puliz,True
ukipuliza,puliz,puliz,True
akipuliza,puliz,puliz,True
tukipuliza,puliz,puliz,True
mkipuliza,puliz,puliz,True
niliyapuliza,puliz,puliz,True
uliyapuliza,puliz,puliz,True
aliyapuliza,puliz,puliz,True
tuliyapuliza,puliz,puliz,True
mliyapuliza,puliz,puliz,True
waliyapuliza,puliz,puliz,True
wakipuliza,puliz,puliz,True
nilichopuliza,puliz,puliz,True
ulichopuliza,puliz,puliz,True
alichopuliza,puliz,puliz,True
tulichopuliza,puliz,puliz,True
mlichopuliza,puliz,puliz,True
walichopuliza,puliz,puliz,True
yaliopuliza,puliz,puliz,True
kilichopuliza,puliz,puliz,True
zilizopuliza,puliz,puliz,True
inapuliza,puliz,puliz,True
itapuliza,puliz,puliz,True
ilipuliza,puliz,puliz,True
imepuliza,puliz,puliz,True
ingepuliza,puliz,puliz,True
ingalipuliza,puliz,puliz,True
iliyepuliza,puliz,puliz,True
iliopuliza,puliz,puliz,True
iliyopuliza,puliz,puliz,True
ilipopuliza,puliz,puliz,True
ikipuliza,puliz,puliz,True
ilichopuliza,puliz,puliz,True
zinapuliza,puliz,puliz,True
zitapuliza,puliz,puliz,True
zilipuliza,puliz,puliz,True
zimepuliza,puliz,puliz,True
zingepuliza,puliz,puliz,True
zingalipuliza,puliz,puliz,True
ziliyepuliza,puliz,puliz,True
ziliopuliza,puliz,puliz,True
zilipopuliza,puliz,puliz,True
zikipuliza,puliz,puliz,True
yanapuliza,puliz,puliz,True
yatapuliza,puliz,puliz,True
yalipuliza,puliz,puliz,True
yamepuliza,puliz,puliz,True
yangepuliza,puliz,puliz,True
yangalipuliza,puliz,puliz,True
yaliyepuliza,puliz,puliz,True
yaliyopuliza,puliz,puliz,True
yalipopuliza,puliz,puliz,True
yakipuliza,puliz,puliz,True
lililopuliza,puliz,puliz,True
aliyopuliza,puliz,puliz,True
lilipuliza,puliz,puliz,True
ninayepuliza,puliz,puliz,True
nitayepuliza,puliz,puliz,True
tunayepuliza,puliz,puliz,True
tutayepuliza,puliz,puliz,True
unayepuliza,puliz,puliz,True
utayepuliza,puliz,puliz,True
mnayepuliza,puliz,puliz,True
mtayepuliza,puliz,puliz,True
anayepuliza,puliz,puliz,True
atayepuliza,puliz,puliz,True
wanayepuliza,puliz,puliz,True
watayepuliza,puliz,puliz,True
pulizia,puliz,puliz,True
nilipulizia,puliz,puliz,True
ninapulizia,puliz,puliz,True
nimepulizia,puliz,puliz,True
nitapulizia,puliz,puliz,True
tulipulizia,puliz,puliz,True
tunapulizia,puliz,puliz,True
tumepulizia,puliz,puliz,True
tutapulizia,puliz,puliz,True
ulipulizia,puliz,puliz,True
unapulizia,puliz,puliz,True
umepulizia,puliz,puliz,True
utapulizia,puliz,puliz,True
mlipulizia,puliz,puliz,True
mnapulizia,puliz,puliz,True
mmepulizia,puliz,puliz,True
mtapulizia,puliz,puliz,True
alipulizia,puliz,puliz,True
anapulizia,puliz,puliz,True
amepulizia,puliz,puliz,True
atapulizia,puliz,puliz,True
walipulizia,puliz,puliz,True
wanapulizia,puliz,puliz,True
wamepulizia,puliz,puliz,True
watapulizia,puliz,puliz,True
hupulizia,puliz,puliz,True
kupulizia,puliz,puliz,True
kumpulizia,puliz,puliz,True
kuwapulizia,puliz,puliz,True
ningepulizia,puliz,puliz,True
ungepulizia,puliz,puliz,True
angepulizia,puliz,puliz,True
tungepulizia,puliz,puliz,True
mngepulizia,puliz,puliz,True
wangepulizia,puliz,puliz,True
ningalipulizia,puliz,puliz,True
ungalipulizia,puliz,puliz,True
angalipulizia,puliz,puliz,True
tungalipulizia,puliz,puliz,True
mngalipulizia,puliz,puliz,True
wangalipulizia,puliz,puliz,True
niliyepulizia,puliz,puliz,True
uliyepulizia,puliz,puliz,True
aliyepulizia,puliz,puliz,True
tuliyepulizia,puliz,puliz,True
mliyepulizia,puliz,puliz,True
waliyepulizia,puliz,puliz,True
niliopulizia,puliz,puliz,True
uliopulizia,puliz,puliz,True
aliopulizia,puliz,puliz,True
tuliopulizia,puliz,puliz,True
mliopulizia,puliz,puliz,True
waliopulizia,puliz,puliz,True
nilipopulizia,puliz,puliz,True
ulipopulizia,puliz,puliz,True
alipopulizia,puliz,puliz,True
tulipopulizia,puliz,puliz,True
mlipopulizia,puliz,puliz,True
walipopulizia,puliz,puliz,True
nijapopulizia,puliz,puliz,True
ujapopulizia,puliz,puliz,True
ajapopulizia,puliz,puliz,True
tujapopulizia,puliz,puliz,True
mjapopulizia,puliz,puliz,True
wajapopulizia,puliz,puliz,True
nisipopulizia,puliz,puliz,True
usipopulizia,puliz,puliz,True
asipopulizia,puliz,puliz,True
tusipopulizia,puliz,puliz,True
